GPU available: False, used: False
TPU available: False, using: 0 TPU cores
IPU available: False, using: 0 IPUs
Pre-train Generator...






Epoch 0:  85%|████████▌ | 135/158 [00:12<00:02, 10.68it/s, loss=2.74, v_num=mqby]















100%|██████████| 156/156 [01:04<00:00,  2.41it/s]
Total Computational Time: [1m 31.66 [22m hours.
Results Report:
********************************************************************************
Total Mols:   9984
Validity:     9521    (95.36%)
Uniqueness:   6652    (69.87%)
Novelty:      6431    (96.68%)
Diversity:    0.87
Samples of Novel SMILES:
CCC1CCCC(C)(C)C23CCC1C2C3
CCC1(C)CC2(CC2)CC12CC2
CC1(C)CCC(C2(C)CC2)C1
CCC(C)(C)CC1CCCCC2(CC2)C1
CC12CCCCC(C1)C21CCC1
2025-08-18 07:10:18,805 INFO [eval] {"step": 98, "prop/validity": 0.9536258012820513, "prop/uniqueness": 0.6986661065014179, "prop/novelty": 0.9667769092002405, "prop/diversity": 0.8742358205785924, "prop/vol_nhoc_mean": 0.72687874443547, "prop/vol_nhoc_std": 0.1503483264524632, "prop/vol_nhoc_min": 0.028821934374364484, "prop/vol_nhoc_max": 0.9574579132807363, "prop/objective": 0.81456526117093, "epoch": 99}
[vol_nhoc]: [Mean: 0.727   STD: 0.150   MIN: 0.029   MAX: 0.957]
********************************************************************************
Updating Discriminator...
[1mEpoch 100[22m / 100, G_STEP 1 / 1, PG_Loss: 154.386
  4%|▍         | 7/156 [00:03<01:11,  2.09it/s]































100%|██████████| 156/156 [01:03<00:00,  2.46it/s]
Total Computational Time: [1m 31.99 [22m hours.
Results Report:
********************************************************************************
Total Mols:   9984
Validity:     9492    (95.07%)
Uniqueness:   6550    (69.01%)
Novelty:      6313    (96.38%)
Diversity:    0.87
Samples of Novel SMILES:
C1CCCC2CC3CCCCCC3CC2CC1
CCCC1CC12CCC2(C)CC
CCC1CCCCC(C)C12CC2
CC1CCCC2(CCC3(CCCC3)C2)C1
CCCCCCCC1CCCCCC12CC2
2025-08-18 07:29:50,360 INFO [eval] {"step": 99, "prop/validity": 0.9507211538461539, "prop/uniqueness": 0.690054782975137, "prop/novelty": 0.9638167938931298, "prop/diversity": 0.8723076366000184, "prop/vol_nhoc_mean": 0.7290526162496478, "prop/vol_nhoc_std": 0.1478274762067746, "prop/vol_nhoc_min": 0.06935783149322908, "prop/vol_nhoc_max": 0.9559310281675567, "prop/objective": 0.8125395926427432, "epoch": 100}
[vol_nhoc]: [Mean: 0.729   STD: 0.148   MIN: 0.069   MAX: 0.956]
********************************************************************************
Updating Discriminator...
Top-12 Molecules of [vol_nhoc]:
C1C(C2(C3C4(CC2)CC4)C2(CC3)C1)C2 	 0.956
C12(CCC1)C1(C3(C4CC4)CCC3)CC2C1 	 0.955
C1C23CCCCC2(CCC1)C31CC1 	 0.930
C1C2(C3(CC3)CC3(CCC3)CC2)C1 	 0.930
C12(CCC1)C1(CCCC13CC3)CC2 	 0.930
C1CC2(C3(CC3)C3(CCC3)CC2)C1 	 0.930
C12(CC1)CCC1(CCC23CC3)CC1 	 0.930
C12(CCCC13C1(CC1)CC3)CCC2 	 0.930
C1CCC12C1(CCC13CC3)CCC2 	 0.930
C12(CC1)C1(CCC1)CC1(CCCC1)C2 	 0.930
C12(CCC1)C1(CC3(CC3)CC2)CCC1 	 0.930
C12(CC1)C1(CC1)CC1(CCC1)C2 	 0.929
********************************************************************************
File names for drawing distributions: ['res/generated_smiles_combinedSet_10k.csv']
Distributions are not generated.
********************************************************************************
